instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
instance175.gr,Track2,2397,3715,783,0.001294,0.003467,-1,0,0,0.001963,-1,0,0,0.002644,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance176.gr,Track2,663,1154,11,0.005259,6.313591,30,1,0,19.954474,30,1,0,46460.991982,28,1,0,300004.132281,2213.337822,28,1,1,1.071429,1.071429,1.000000,0.045249,0.045249,0.042232,0.042232
instance177.gr,Track2,904,1806,59,0.004425,52.950372,392,1,0,19.915720,392,1,0,300126.273382,-1,0,1,300002.670663,124180.389154,187,1,1,2.096257,2.096257,-1.000000,0.433628,0.433628,-1.000000,0.206858
instance178.gr,Track2,1986,3176,575,0.001611,0.002805,-1,0,0,0.002755,-1,0,0,0.002405,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance179.gr,Track2,752,1264,26,0.004476,0.014828,-1,0,0,0.014568,-1,0,0,0.015018,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance180.gr,Track2,632,1281,64,0.006424,39.787446,333,1,0,19.754090,333,1,0,300088.504389,-1,0,1,300003.072370,1549.592892,169,1,1,1.970414,1.970414,-1.000000,0.526899,0.526899,-1.000000,0.267405
instance181.gr,Track2,757,1493,58,0.005218,42.737343,371,1,0,19.149882,371,1,0,300094.798508,-1,0,1,300003.074141,8801.431160,176,1,1,2.107955,2.107955,-1.000000,0.490092,0.490092,-1.000000,0.232497
instance182.gr,Track2,839,1617,56,0.004600,46.228752,376,1,0,20.275037,376,1,0,300099.436616,-1,0,1,300005.234427,226970.720436,173,1,1,2.173410,2.173410,-1.000000,0.448153,0.448153,-1.000000,0.206198
instance183.gr,Track2,838,1763,60,0.005027,51.549184,451,1,0,21.670347,451,1,0,300120.722173,-1,0,1,300001.501163,3574.334884,230,1,1,1.960870,1.960870,-1.000000,0.538186,0.538186,-1.000000,0.274463
instance184.gr,Track2,1725,4092,100,0.002752,0.093647,-1,0,0,0.092444,-1,0,0,0.095540,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance185.gr,Track2,2834,4207,1000,0.001048,0.002985,-1,0,0,0.002725,-1,0,0,0.003106,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance186.gr,Track2,4859,6539,3795,0.000554,0.005861,-1,0,0,0.005681,-1,0,0,0.006432,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance187.gr,Track2,529,1032,21,0.007390,13.784085,220,1,0,16.265143,220,1,0,170970.867999,97,1,0,300001.640350,1099.005967,80,1,1,2.750000,2.750000,1.212500,0.415879,0.415879,0.183365,0.151229
instance188.gr,Track2,917,1850,68,0.004405,61.462176,430,1,0,19.867166,430,1,0,300135.477157,-1,0,1,300001.767083,5489.849093,217,1,1,1.981567,1.981567,-1.000000,0.468920,0.468920,-1.000000,0.236641
instance189.gr,Track2,467,896,30,0.008234,15.571554,178,1,0,16.967767,178,1,0,164422.547655,97,1,0,300002.599615,83226.011271,82,1,1,2.170732,2.170732,1.182927,0.381156,0.381156,0.207709,0.175589
instance190.gr,Track2,703,1616,39,0.006549,36.716259,466,1,0,21.859744,466,1,0,300063.472414,-1,0,1,300003.645895,2619.421382,269,1,1,1.732342,1.732342,-1.000000,0.662873,0.662873,-1.000000,0.382646
instance191.gr,Track2,5096,8105,1379,0.000624,0.003296,-1,0,0,0.002835,-1,0,0,0.003376,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance192.gr,Track2,538,1088,40,0.007532,23.470412,252,1,0,16.151208,252,1,0,300046.351430,-1,0,1,300001.217863,1891.861389,129,1,1,1.953488,1.953488,-1.000000,0.468401,0.468401,-1.000000,0.239777
instance193.gr,Track2,1848,3286,16,0.001925,0.010950,-1,0,0,0.010320,-1,0,0,0.010910,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance194.gr,Track2,603,1207,38,0.006650,26.476901,304,1,0,16.944752,304,1,0,300052.519046,-1,0,1,300000.698548,14599.810949,129,1,1,2.356589,2.356589,-1.000000,0.504146,0.504146,-1.000000,0.213930
instance195.gr,Track2,1724,2975,29,0.002003,39.381216,104,1,0,19.034241,104,1,0,300096.892903,-1,0,1,300006.202408,8250.947416,98,1,1,1.061224,1.061224,-1.000000,0.060325,0.060325,-1.000000,0.056845
instance196.gr,Track2,2050,3676,18,0.001750,0.015719,-1,0,0,0.015148,-1,0,0,0.015680,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance197.gr,Track2,6128,15264,200,0.000813,0.329011,-1,0,0,0.322237,-1,0,0,0.337066,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance198.gr,Track2,27019,39407,10000,0.000108,0.017513,-1,0,0,0.016711,-1,0,0,0.021080,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance199.gr,Track2,1011,2010,37,0.003937,41.883016,333,1,0,19.262639,333,1,0,300092.882921,-1,0,1,300001.064966,7532.164911,148,1,1,2.250000,2.250000,-1.000000,0.329377,0.329377,-1.000000,0.146390
instance200.gr,Track2,1244,2474,34,0.003200,51.018206,321,1,0,16.045294,321,1,0,300098.172837,-1,0,1,300010.861040,243357.134291,151,1,1,2.125828,2.125828,-1.000000,0.258039,0.258039,-1.000000,0.121383
